date,close,news
2016/9/9,623.16,
2016/9/10,624.52,
2016/9/11,605.61,
2016/9/12,607.98,
2016/9/13,608.61,
2016/9/14,609.54,
2016/9/15,608.11,
2016/9/16,607.78,
2016/9/17,607.08,
2016/9/18,610.7,
2016/9/19,609.85,
2016/9/20,609.24,
2016/9/21,597.16,
2016/9/22,595.63,
2016/9/23,602.92,
2016/9/24,602.59,
2016/9/25,601.49,
2016/9/26,606.54,
2016/9/27,605.47,
2016/9/28,604.67,
2016/9/29,604.7,
2016/9/30,608.14,
2016/10/1,613.41,
2016/10/2,610.69,
2016/10/3,611.6,
2016/10/4,608.96,
2016/10/5,611.82,
2016/10/6,610.97,
2016/10/7,616.03,
2016/10/8,617.65,
2016/10/9,615.77,
2016/10/10,617.29,
2016/10/11,640.45,
2016/10/12,635.99,
2016/10/13,635.6,
2016/10/14,637.92,
2016/10/15,637.03,
2016/10/16,640.12,
2016/10/17,637.37,
2016/10/18,635.34,
2016/10/19,629.06,
2016/10/20,628.34,
2016/10/21,630.45,
2016/10/22,655.48,
2016/10/23,653.03,
2016/10/24,650.49,
2016/10/25,651,
2016/10/26,674.67,
2016/10/27,682.3,
2016/10/28,686.24,
2016/10/29,714.95,
2016/10/30,697.27,
2016/10/31,698.67,
2016/11/1,726.76,
2016/11/2,733.51,
2016/11/3,684.87,
2016/11/4,702.08,
2016/11/5,702.11,
2016/11/6,709.91,
2016/11/7,705.4,
2016/11/8,710.9,
2016/11/9,721.42,
2016/11/10,714.57,
2016/11/11,714.97,
2016/11/12,704.27,
2016/11/13,701.97,
2016/11/14,704.56,
2016/11/15,711.1,
2016/11/16,740.28,
2016/11/17,737.53,
2016/11/18,746.96,
2016/11/19,747.89,
2016/11/20,728.51,
2016/11/21,736.19,
2016/11/22,749.34,
2016/11/23,741.07,
2016/11/24,735.31,
2016/11/25,740.39,
2016/11/26,734.14,
2016/11/27,729.42,
2016/11/28,733.3,
2016/11/29,732.56,
2016/11/30,742.49,
2016/12/1,752.63,
2016/12/2,770.94,
2016/12/3,764.24,
2016/12/4,766.39,
2016/12/5,754.34,
2016/12/6,758.21,
2016/12/7,765.56,
2016/12/8,768.49,
2016/12/9,770.48,
2016/12/10,774,
2016/12/11,767.91,
2016/12/12,778.47,
2016/12/13,778.74,
2016/12/14,776.5,
2016/12/15,775.21,
2016/12/16,782.05,
2016/12/17,787.17,
2016/12/18,789.01,
2016/12/19,789.79,
2016/12/20,799.1,
2016/12/21,829.21,
2016/12/22,860.15,
2016/12/23,917.17,
2016/12/24,891.07,
2016/12/25,891.07,
2016/12/26,898.38,
2016/12/27,925.78,
2016/12/28,972.17,
2016/12/29,971.08,
2016/12/30,959.04,
2016/12/31,963.38,
2017/1/1,995.44,
2017/1/2,1017.05,
2017/1/3,1033.3,
2017/1/4,1135.41,
2017/1/5,989.35,
2017/1/6,886.16,
2017/1/7,888.87,
2017/1/8,900.86,
2017/1/9,899.78,
2017/1/10,904.37,
2017/1/11,785.43,
2017/1/12,810.11,
2017/1/13,824.83,
2017/1/14,819.63,
2017/1/15,821.17,
2017/1/16,827.34,
2017/1/17,899.66,
2017/1/18,872.03,
2017/1/19,895.21,
2017/1/20,892.91,
2017/1/21,919.84,
2017/1/22,918.84,
2017/1/23,921.46,
2017/1/24,893.75,
2017/1/25,894.41,
2017/1/26,915.56,
2017/1/27,918.01,
2017/1/28,918.51,
2017/1/29,914.55,
2017/1/30,920.73,
2017/1/31,965.49,
2017/2/1,982.43,
2017/2/2,1003.97,
2017/2/3,1013.02,
2017/2/4,1031.85,
2017/2/5,1016.11,
2017/2/6,1024.67,
2017/2/7,1049.56,
2017/2/8,1055.49,
2017/2/9,978.96,
2017/2/10,997.61,
2017/2/11,1008.32,
2017/2/12,996.52,
2017/2/13,995.36,
2017/2/14,1008.34,
2017/2/15,1008.19,
2017/2/16,1031.93,
2017/2/17,1049.41,
2017/2/18,1052.28,
2017/2/19,1048.89,
2017/2/20,1077.56,
2017/2/21,1119.03,
2017/2/22,1120.46,
2017/2/23,1171.91,
2017/2/24,1176.49,
2017/2/25,1149.05,
2017/2/26,1171.58,
2017/2/27,1188.83,
2017/2/28,1189.27,
2017/3/1,1222.66,
2017/3/2,1255.47,
2017/3/3,1283.3,
2017/3/4,1264.32,
2017/3/5,1271.22,
2017/3/6,1277.01,
2017/3/7,1232.69,
2017/3/8,1146.97,
2017/3/9,1191.33,
2017/3/10,1112.39,
2017/3/11,1179.22,
2017/3/12,1225.11,
2017/3/13,1238.19,
2017/3/14,1243.14,
2017/3/15,1253.43,
2017/3/16,1172.88,
2017/3/17,1071.71,
2017/3/18,971.38,
2017/3/19,1022.6,
2017/3/20,1047.51,
2017/3/21,1121.29,
2017/3/22,1044.72,
2017/3/23,1035.03,
2017/3/24,939.7,
2017/3/25,966.3,
2017/3/26,969.44,
2017/3/27,1045.14,
2017/3/28,1044.42,
2017/3/29,1041.9,
2017/3/30,1037.91,
2017/3/31,1079.11,
2017/4/1,1086.12,
2017/4/2,1097.4,
2017/4/3,1147.56,
2017/4/4,1141.77,
2017/4/5,1129.87,
2017/4/6,1188.7,
2017/4/7,1190.49,
2017/4/8,1180.78,
2017/4/9,1204.34,
2017/4/10,1206.71,
2017/4/11,1220.74,
2017/4/12,1212.53,
2017/4/13,1176.2,
2017/4/14,1177.33,
2017/4/15,1176.99,
2017/4/16,1176.8,
2017/4/17,1194.01,
2017/4/18,1206.09,
2017/4/19,1215.2,
2017/4/20,1238.09,
2017/4/21,1249.64,
2017/4/22,1240.89,
2017/4/23,1249.14,
2017/4/24,1248.18,
2017/4/25,1264.31,
2017/4/26,1286.63,
2017/4/27,1332.91,
2017/4/28,1329.62,
2017/4/29,1336.28,
2017/4/30,1351.91,
2017/5/1,1415.81,
2017/5/2,1445.93,
2017/5/3,1485.55,
2017/5/4,1516.76,
2017/5/5,1507.77,
2017/5/6,1545.29,
2017/5/7,1554.45,
2017/5/8,1664.47,
2017/5/9,1697.5,
2017/5/10,1752.31,
2017/5/11,1819.29,
2017/5/12,1686.39,
2017/5/13,1763.74,
2017/5/14,1772.55,
2017/5/15,1708.92,
2017/5/16,1729.34,
2017/5/17,1801.3,
2017/5/18,1880.99,
2017/5/19,1962,
2017/5/20,2040.18,
2017/5/21,2044.19,
2017/5/22,2124.41,
2017/5/23,2272.58,
2017/5/24,2445.28,
2017/5/25,2307.22,
2017/5/26,2244.89,
2017/5/27,2052.43,
2017/5/28,2189.02,
2017/5/29,2278.21,
2017/5/30,2192.55,
2017/5/31,2303.34,
2017/6/1,2412.65,
2017/6/2,2492.6,
2017/6/3,2545.43,
2017/6/4,2524.06,
2017/6/5,2704.96,
2017/6/6,2870.5,
2017/6/7,2691.51,
2017/6/8,2798.78,
2017/6/9,2811.43,
2017/6/10,2900.25,
2017/6/11,2973.45,
2017/6/12,2656.77,
2017/6/13,2712.99,
2017/6/14,2467.27,
2017/6/15,2442.46,
2017/6/16,2508.58,
2017/6/17,2655.1,
2017/6/18,2539.56,
2017/6/19,2616.82,
2017/6/20,2754.38,
2017/6/21,2677.62,
2017/6/22,2722.84,
2017/6/23,2710.37,
2017/6/24,2590.05,
2017/6/25,2541.62,
2017/6/26,2446.05,
2017/6/27,2583.75,
2017/6/28,2577.74,
2017/6/29,2558.37,
2017/6/30,2480.61,
2017/7/1,2424.61,
2017/7/2,2536.46,
2017/7/3,2572.47,
2017/7/4,2617.32,
2017/7/5,2627.86,
2017/7/6,2614.24,
2017/7/7,2513.88,
2017/7/8,2564.86,
2017/7/9,2511.43,比特币迎来新的一波产量减半
2017/7/10,2344.02,
2017/7/11,2324.29,
2017/7/12,2403.09,
2017/7/13,2362.44,
2017/7/14,2234.17,
2017/7/15,1975.08,
2017/7/16,1914.09,
2017/7/17,2233.39,
2017/7/18,2320.23,
2017/7/19,2282.58,
2017/7/20,2866.02,
2017/7/21,2675.08,
2017/7/22,2836.53,
2017/7/23,2756.61,
2017/7/24,2763.42,
2017/7/25,2582.58,
2017/7/26,2559.21,
2017/7/27,2691.88,
2017/7/28,2806.75,
2017/7/29,2733.5,
2017/7/30,2766.49,
2017/7/31,2883.27,
2017/8/1,2746.99,在比特币原有的主链上，硬分叉产生的新货币比特币现金(Bitcoin Cash)创建
2017/8/2,2720.53,
2017/8/3,2809.99,
2017/8/4,2878.49,
2017/8/5,3262.8,
2017/8/6,3232.03,
2017/8/7,3401.91,
2017/8/8,3429.38,
2017/8/9,3348.79,
2017/8/10,3425.67,
2017/8/11,3654.37,
2017/8/12,3871.62,
2017/8/13,4062.6,
2017/8/14,4327.94,
2017/8/15,4161.66,
2017/8/16,4387.4,
2017/8/17,4278.92,
2017/8/18,4105.37,
2017/8/19,4150.45,
2017/8/20,4066.6,
2017/8/21,4005.1,
2017/8/22,4089.7,
2017/8/23,4141.09,
2017/8/24,4318.35,
2017/8/25,4364.41,
2017/8/26,4352.3,
2017/8/27,4345.75,
2017/8/28,4390.31,
2017/8/29,4597.31,
2017/8/30,4583.02,
2017/8/31,4735.11,
2017/9/1,4921.85,
2017/9/2,4573.8,
2017/9/3,4612.92,
2017/9/4,4267.45,"中国人民银行 中央网信办,关于防范代币发行(ICO)融资风险的公告"
2017/9/5,4409.08,
2017/9/6,4618.71,
2017/9/7,4635.6,
2017/9/8,4326.45,
2017/9/9,4335.13,
2017/9/10,4245.89,
2017/9/11,4217.9,
2017/9/12,4158.92,
2017/9/13,3870.29,
2017/9/14,3243.08,
2017/9/15,3713.76,
2017/9/16,3698.92,
2017/9/17,3689.61,
2017/9/18,4100.28,
2017/9/19,3907.96,
2017/9/20,3882.16,
2017/9/21,3617.27,
2017/9/22,3600.83,
2017/9/23,3788.02,
2017/9/24,3667.52,
2017/9/25,3932.83,
2017/9/26,3892.7,
2017/9/27,4212.2,
2017/9/28,4195.65,
2017/9/29,4172.79,
2017/9/30,4360.62,
2017/10/1,4403.09,
2017/10/2,4401.32,
2017/10/3,4314.18,
2017/10/4,4218.66,
2017/10/5,4321.44,
2017/10/6,4371.94,
2017/10/7,4435.81,
2017/10/8,4611.7,
2017/10/9,4777.49,
2017/10/10,4763.36,
2017/10/11,4824.2,
2017/10/12,5432.62,
2017/10/13,5637.26,
2017/10/14,5824.71,
2017/10/15,5688.14,
2017/10/16,5759.33,
2017/10/17,5598.58,
2017/10/18,5575.83,
2017/10/19,5698.65,
2017/10/20,5993.11,
2017/10/21,6006.65,
2017/10/22,5982.86,
2017/10/23,5903.61,
2017/10/24,5513.08,
2017/10/25,5734,
2017/10/26,5887.61,
2017/10/27,5764.56,
2017/10/28,5726.61,
2017/10/29,6147.52,
2017/10/30,6124.28,
2017/10/31,6451.24,国内三大比特币交易所均发布公告，宣布停止人民币和比特币交易，中国境内比特币交易所全面谢幕
2017/11/1,6737.78,
2017/11/2,7024.81,
2017/11/3,7152.12,
2017/11/4,7363.8,
2017/11/5,7389.55,
2017/11/6,6959.23,
2017/11/7,7102.75,
2017/11/8,7444.36,
2017/11/9,7129.59,
2017/11/10,6565.8,
2017/11/11,6339.86,
2017/11/12,5878.13,
2017/11/13,6522.45,
2017/11/14,6597.06,
2017/11/15,7283.22,
2017/11/16,7853.68,
2017/11/17,7699.95,
2017/11/18,7780.91,
2017/11/19,8042.64,
2017/11/20,8244.69,
2017/11/21,8099.97,
2017/11/22,8234.55,
2017/11/23,8013.41,
2017/11/24,8200.8,
2017/11/25,8754.69,
2017/11/26,9318.42,
2017/11/27,9733.2,
2017/11/28,9906.04,
2017/11/29,9837.86,
2017/11/30,9946.76,
2017/12/1,10861.47,
2017/12/2,10912.73,
2017/12/3,11246.21,
2017/12/4,11623.91,
2017/12/5,11667.13,
2017/12/6,13749.57,
2017/12/7,16850.31,
2017/12/8,16047.61,
2017/12/9,14843.42,
2017/12/10,15059.6,
2017/12/11,16732.47,芝加哥期权交易所正式挂牌上市比特币期货，首个交易日盘中大涨逾20%
2017/12/12,17083.9,
2017/12/13,16286.82,
2017/12/14,16467.91,
2017/12/15,17604.85,
2017/12/16,19345.49,
2017/12/17,19065.71,
2017/12/18,18972.32,
2017/12/19,17523.7,
2017/12/20,16461.97,
2017/12/21,15632.12,
2017/12/22,13664.97,
2017/12/23,14396.46,
2017/12/24,13789.95,
2017/12/25,13833.49,
2017/12/26,15756.56,
2017/12/27,15416.64,
2017/12/28,14398.7,
2017/12/29,14392.57,
2017/12/30,12531.52,
2017/12/31,13850.4,
2018/1/1,13444.88,
2018/1/2,14754.13,
2018/1/3,15156.62,
2018/1/4,15180.08,
2018/1/5,16954.78,
2018/1/6,17172.3,
2018/1/7,16228.16,
2018/1/8,14976.17,
2018/1/9,14468.5,
2018/1/10,14919.49,
2018/1/11,13308.06,
2018/1/12,13841.19,
2018/1/13,14243.12,
2018/1/14,13638.63,
2018/1/15,13631.98,
2018/1/16,11282.49,
2018/1/17,11162.7,
2018/1/18,11175.52,
2018/1/19,11521.76,
2018/1/20,12783.94,
2018/1/21,11549.93,
2018/1/22,10814.52,
2018/1/23,10858.23,
2018/1/24,11429.02,
2018/1/25,11175.87,
2018/1/26,11104.2,
2018/1/27,11459.71,
2018/1/28,11767.74,
2018/1/29,11233.95,
2018/1/30,10107.26,
2018/1/31,10226.86,
2018/2/1,9114.72,
2018/2/2,8870.82,
2018/2/3,9251.27,
2018/2/4,8218.05,
2018/2/5,6937.08,
2018/2/6,7701.25,比特币距离2017年高点跌幅70%，跌至6000美元
2018/2/7,7592.72,
2018/2/8,8260.69,
2018/2/9,8696.83,
2018/2/10,8569.29,
2018/2/11,8084.61,
2018/2/12,8911.27,
2018/2/13,8544.69,
2018/2/14,9485.64,
2018/2/15,10033.75,
2018/2/16,10188.73,
2018/2/17,11097.21,
2018/2/18,10417.23,
2018/2/19,11182.28,
2018/2/20,11256.43,
2018/2/21,10481.66,
2018/2/22,9847.96,
2018/2/23,10175.51,
2018/2/24,9705.73,
2018/2/25,9610.11,
2018/2/26,10326.5,
2018/2/27,10594.76,
2018/2/28,10334.44,
2018/3/1,10929.37,
2018/3/2,11043.12,
2018/3/3,11465.36,
2018/3/4,11504.42,
2018/3/5,11440.73,
2018/3/6,10735.45,
2018/3/7,9928.56,
2018/3/8,9316.72,
2018/3/9,9252.76,
2018/3/10,8797.27,
2018/3/11,9544.84,
2018/3/12,9142.15,
2018/3/13,9160.12,
2018/3/14,8217.7,
2018/3/15,8268.41,
2018/3/16,8283.23,
2018/3/17,7883.45,
2018/3/18,8215.4,
2018/3/19,8623.14,
2018/3/20,8920.71,
2018/3/21,8911.35,
2018/3/22,8724.98,
2018/3/23,8934.8,
2018/3/24,8548.06,
2018/3/25,8472.84,
2018/3/26,8152.2,
2018/3/27,7808.48,
2018/3/28,7959.78,
2018/3/29,7106.62,
2018/3/30,6853.76,
2018/3/31,6943.77,
2018/4/1,6835.84,
2018/4/2,7074.6,
2018/4/3,7434.3,
2018/4/4,6815.5,
2018/4/5,6790.45,
2018/4/6,6634.86,
2018/4/7,6917.2,
2018/4/8,7049.92,
2018/4/9,6789.53,
2018/4/10,6871.07,
2018/4/11,6977.13,
2018/4/12,7927.73,
2018/4/13,7899.11,
2018/4/14,8022.51,
2018/4/15,8376.73,
2018/4/16,8079.77,
2018/4/17,7921.63,
2018/4/18,8189.96,
2018/4/19,8301.82,
2018/4/20,8877.08,
2018/4/21,8935.72,
2018/4/22,8823.36,
2018/4/23,8968.25,
2018/4/24,9655.77,
2018/4/25,8873.62,
2018/4/26,9282.12,
2018/4/27,8938.47,
2018/4/28,9351.47,
2018/4/29,9407.04,
2018/4/30,9248.45,
2018/5/1,9077.28,
2018/5/2,9232.19,
2018/5/3,9745.04,
2018/5/4,9699.61,
2018/5/5,9845.9,
2018/5/6,9644.92,
2018/5/7,9377.81,
2018/5/8,9196.13,
2018/5/9,9321.16,
2018/5/10,9032.22,
2018/5/11,8421,
2018/5/12,8486.67,
2018/5/13,8709.46,
2018/5/14,8672.9,
2018/5/15,8480.16,
2018/5/16,8344.78,
2018/5/17,8071.04,
2018/5/18,8247.91,
2018/5/19,8249.24,
2018/5/20,8533,
2018/5/21,8419.65,
2018/5/22,7992.75,
2018/5/23,7505.77,
2018/5/24,7584.74,
2018/5/25,7475.36,
